Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes
41721,0,0,0,0,0,1,0,1
41722,1,0,1,0,0,0,0,0
41723,1,0,1,0,0,0,0,0
41724,0,0,0,0,0,1,1,0
41725,1,1,0,0,0,0,0,0
41726,1,0,0,0,1,0,0,0
41727,0,0,0,0,0,1,1,0
41728,0,0,0,0,0,1,0,1
41729,1,1,0,0,0,0,0,0
41730,1,1,0,0,0,0,0,0
41731,1,0,1,0,0,0,0,0
41732,1,0,0,0,1,0,0,0
41733,1,0,0,1,0,0,0,0
41734,0,0,0,0,0,1,0,1
41735,1,0,0,1,0,0,0,0
41736,1,0,0,0,1,0,0,0
41737,0,0,0,0,0,1,0,1
41738,1,0,1,0,0,0,0,0
41739,0,0,0,0,0,1,0,1
41740,1,0,0,0,1,0,0,0
41741,0,0,0,0,0,1,0,1
41742,0,0,0,0,0,1,1,0
41743,1,0,0,1,0,0,0,0
41744,1,0,0,1,0,0,0,0
41745,0,0,0,0,0,1,0,1
41746,1,1,0,0,0,0,0,0
41747,1,1,0,0,0,0,0,0
41748,1,0,1,0,0,0,0,0
41749,1,0,0,0,1,0,0,0
41750,0,0,0,0,0,1,0,1
41751,0,0,0,0,0,1,0,1
41752,0,0,0,0,0,1,0,1
41753,1,1,0,0,0,0,0,0
41754,1,1,0,0,0,0,0,0
41755,0,0,0,0,0,1,0,1
41756,0,0,0,0,0,1,1,0
41757,0,0,0,0,0,1,0,1
41758,1,1,0,0,0,0,0,0
41759,0,0,0,0,0,1,1,0
41760,1,0,1,0,0,0,0,0
41761,1,1,0,0,0,0,0,0
41762,1,1,0,0,0,0,0,0
41763,0,0,0,0,0,1,1,0
41764,1,1,0,0,0,0,0,0
41765,1,1,0,0,0,0,0,0
41766,0,0,0,0,0,1,0,1
41767,0,0,0,0,0,1,0,1
41768,0,0,0,0,0,1,0,1
41769,1,0,0,0,1,0,0,0
41770,0,0,0,0,0,1,1,0
41771,1,1,0,0,0,0,0,0
41772,0,0,0,0,0,1,0,1
41773,1,0,1,0,0,0,0,0
41774,1,0,0,1,0,0,0,0
41775,0,0,0,0,0,1,0,1
41776,0,0,0,0,0,1,0,1
41777,1,0,0,1,0,0,0,0
41778,0,0,0,0,0,1,0,1
41779,1,0,0,0,1,0,0,0
41780,0,0,0,0,0,1,1,0
41781,1,0,1,0,0,0,0,0
41782,1,1,0,0,0,0,0,0
41783,0,0,0,0,0,1,0,1
41784,0,0,0,0,0,1,0,1
41785,0,0,0,0,0,1,0,1
41786,1,0,0,0,1,0,0,0
41787,1,1,0,0,0,0,0,0
41788,1,1,0,0,0,0,0,0
41789,1,1,0,0,0,0,0,0
41790,0,0,0,0,0,1,0,1
41791,0,0,0,0,0,1,1,0
41792,0,0,0,0,0,1,0,1
41793,0,0,0,0,0,1,0,1
41794,1,0,0,0,1,0,0,0
41795,0,0,0,0,0,1,0,1
41796,1,0,0,1,0,0,0,0
41797,0,0,0,0,0,1,1,0
41798,0,0,0,0,0,1,0,1
41799,0,0,0,0,0,1,0,1
41800,0,0,0,0,0,1,0,1
41801,0,0,0,0,0,1,1,0
41802,1,1,0,0,0,0,0,0
41803,0,0,0,0,0,1,1,0
41804,1,0,0,0,1,0,0,0
41805,1,0,0,0,1,0,0,0
41806,1,0,0,1,0,0,0,0
41807,0,0,0,0,0,1,0,1
41808,0,0,0,0,0,1,1,0
41809,1,1,0,0,0,0,0,0
41810,1,0,0,1,0,0,0,0
41811,0,0,0,0,0,1,0,1
41812,1,0,0,0,1,0,0,0
41813,1,0,0,0,1,0,0,0
41814,1,1,0,0,0,0,0,0
41815,1,0,1,0,0,0,0,0
41816,0,0,0,0,0,1,0,1
41817,1,0,0,0,1,0,0,0
41818,1,0,0,0,1,0,0,0
41819,1,0,0,1,0,0,0,0
41820,1,0,0,0,1,0,0,0
41821,0,0,0,0,0,1,0,1
41822,0,0,0,0,0,1,0,1
41823,1,1,0,0,0,0,0,0
41824,1,0,1,0,0,0,0,0
41825,1,1,0,0,0,0,0,0
41826,0,0,0,0,0,1,1,0
41827,0,0,0,0,0,1,1,0
41828,0,0,0,0,0,1,0,1
41829,1,1,0,0,0,0,0,0
41830,0,0,0,0,0,1,0,1
41831,0,0,0,0,0,1,0,1
41832,1,0,0,0,1,0,0,0
41833,1,1,0,0,0,0,0,0
41834,1,1,0,0,0,0,0,0
41835,1,0,0,0,1,0,0,0
41836,0,0,0,0,0,1,0,1
41837,0,0,0,0,0,1,1,0
41838,1,0,0,0,1,0,0,0
41839,1,0,0,1,0,0,0,0
41840,1,0,1,0,0,0,0,0
41841,0,0,0,0,0,1,1,0
41842,0,0,0,0,0,1,0,1
41843,0,0,0,0,0,1,0,1
41844,0,0,0,0,0,1,1,0
41845,0,0,0,0,0,1,1,0
41846,0,0,0,0,0,1,1,0
41847,1,1,0,0,0,0,0,0
41848,1,0,1,0,0,0,0,0
41849,1,0,1,0,0,0,0,0
41850,1,1,0,0,0,0,0,0
41851,0,0,0,0,0,1,1,0
41852,0,0,0,0,0,1,0,1
41853,1,1,0,0,0,0,0,0
41854,1,1,0,0,0,0,0,0
41855,1,0,1,0,0,0,0,0
41856,1,0,1,0,0,0,0,0
41857,0,0,0,0,0,1,0,1
41858,1,0,0,0,1,0,0,0
41859,1,0,1,0,0,0,0,0
41860,1,0,0,1,0,0,0,0
41861,0,0,0,0,0,1,1,0
41862,1,1,0,0,0,0,0,0
41863,1,1,0,0,0,0,0,0
41864,1,0,0,0,1,0,0,0
41865,0,0,0,0,0,1,0,1
41866,0,0,0,0,0,1,0,1
41867,0,0,0,0,0,1,1,0
41868,1,0,0,1,0,0,0,0
41869,1,0,1,0,0,0,0,0
41870,1,1,0,0,0,0,0,0
41871,0,0,0,0,0,1,0,1
41872,0,0,0,0,0,1,0,1
41873,0,0,0,0,0,1,0,1
41874,1,0,1,0,0,0,0,0
41875,0,0,0,0,0,1,1,0
41876,0,0,0,0,0,1,0,1
41877,1,0,0,1,0,0,0,0
41878,1,0,0,0,1,0,0,0
41879,0,0,0,0,0,1,0,1
41880,1,0,0,1,0,0,0,0
41881,1,1,0,0,0,0,0,0
41882,0,0,0,0,0,1,0,1
41883,1,0,0,1,0,0,0,0
41884,1,1,0,0,0,0,0,0
41885,1,0,0,1,0,0,0,0
41886,1,0,0,0,1,0,0,0
41887,1,0,0,0,1,0,0,0
41888,0,0,0,0,0,1,0,1
41889,0,0,0,0,0,1,1,0
41890,0,0,0,0,0,1,1,0
41891,0,0,0,0,0,1,0,1
41892,1,1,0,0,0,0,0,0
41893,1,0,0,0,1,0,0,0
41894,1,1,0,0,0,0,0,0
41895,0,0,0,0,0,1,1,0
41896,1,0,0,1,0,0,0,0
41897,1,1,0,0,0,0,0,0
41898,0,0,0,0,0,1,0,1
41899,1,0,0,0,1,0,0,0
41900,1,1,0,0,0,0,0,0
41901,0,0,0,0,0,1,0,1
41902,1,1,0,0,0,0,0,0
41903,0,0,0,0,0,1,1,0
41904,1,1,0,0,0,0,0,0
41905,1,1,0,0,0,0,0,0
41906,1,0,0,0,1,0,0,0
41907,0,0,0,0,0,1,0,1
41908,0,0,0,0,0,1,0,1
41909,0,0,0,0,0,1,1,0
41910,1,0,0,0,1,0,0,0
41911,0,0,0,0,0,1,1,0
41912,1,0,0,0,1,0,0,0
41913,1,1,0,0,0,0,0,0
41914,0,0,0,0,0,1,0,1
41915,1,1,0,0,0,0,0,0
41916,0,0,0,0,0,1,0,1
41917,1,1,0,0,0,0,0,0
41918,1,0,0,1,0,0,0,0
41919,0,0,0,0,0,1,1,0
41920,1,1,0,0,0,0,0,0
41921,0,0,0,0,0,1,0,1
41922,0,0,0,0,0,1,1,0
41923,1,1,0,0,0,0,0,0
41924,1,1,0,0,0,0,0,0
41925,1,0,0,1,0,0,0,0
41926,0,0,0,0,0,1,0,1
41927,0,0,0,0,0,1,0,1
41928,0,0,0,0,0,1,0,1
41929,0,0,0,0,0,1,0,1
41930,1,1,0,0,0,0,0,0
41931,1,1,0,0,0,0,0,0
41932,1,0,0,0,1,0,0,0
41933,0,0,0,0,0,1,0,1
41934,0,0,0,0,0,1,0,1
41935,0,0,0,0,0,1,1,0
41936,0,0,0,0,0,1,1,0
41937,1,1,0,0,0,0,0,0
41938,0,0,0,0,0,1,1,0
41939,1,0,0,1,0,0,0,0
41940,1,0,0,1,0,0,0,0
41941,1,0,1,0,0,0,0,0
41942,0,0,0,0,0,1,1,0
41943,1,1,0,0,0,0,0,0
41944,0,0,0,0,0,1,0,1
41945,0,0,0,0,0,1,1,0
41946,0,0,0,0,0,1,1,0
41947,0,0,0,0,0,1,0,1
41948,0,0,0,0,0,1,0,1
41949,1,0,0,0,1,0,0,0
41950,0,0,0,0,0,1,1,0
41951,0,0,0,0,0,1,1,0
41952,1,1,0,0,0,0,0,0
41953,1,1,0,0,0,0,0,0
41954,1,1,0,0,0,0,0,0
41955,1,0,0,0,1,0,0,0
41956,1,1,0,0,0,0,0,0
41957,1,0,1,0,0,0,0,0
41958,1,0,1,0,0,0,0,0
41959,0,0,0,0,0,1,0,1
41960,0,0,0,0,0,1,0,1
41961,1,0,1,0,0,0,0,0
41962,1,0,0,1,0,0,0,0
41963,1,1,0,0,0,0,0,0
41964,1,1,0,0,0,0,0,0
41965,0,0,0,0,0,1,0,1
41966,0,0,0,0,0,1,0,1
41967,0,0,0,0,0,1,0,1
41968,1,0,0,0,1,0,0,0
41969,1,1,0,0,0,0,0,0
41970,0,0,0,0,0,1,0,1
41971,1,1,0,0,0,0,0,0
41972,0,0,0,0,0,1,1,0
41973,1,0,0,0,1,0,0,0
41974,0,0,0,0,0,1,0,1
41975,1,1,0,0,0,0,0,0
41976,1,1,0,0,0,0,0,0
41977,0,0,0,0,0,1,0,1
41978,0,0,0,0,0,1,0,1
41979,1,0,0,0,1,0,0,0
41980,1,0,0,1,0,0,0,0
41981,1,1,0,0,0,0,0,0
41982,1,1,0,0,0,0,0,0
41983,1,0,0,0,1,0,0,0
41984,1,1,0,0,0,0,0,0
41985,0,0,0,0,0,1,0,1
41986,1,0,0,0,1,0,0,0
41987,0,0,0,0,0,1,1,0
41988,1,1,0,0,0,0,0,0
41989,0,0,0,0,0,1,0,1
41990,1,1,0,0,0,0,0,0
41991,1,0,0,0,1,0,0,0
41992,1,0,0,0,1,0,0,0
41993,0,0,0,0,0,1,0,1
41994,1,1,0,0,0,0,0,0
41995,1,1,0,0,0,0,0,0
41996,1,0,0,0,1,0,0,0
41997,0,0,0,0,0,1,0,1
41998,0,0,0,0,0,1,0,1
41999,0,0,0,0,0,1,0,1
42000,0,0,0,0,0,1,0,1
42001,1,0,0,0,1,0,0,0
42002,1,0,0,1,0,0,0,0
42003,1,0,0,0,1,0,0,0
42004,1,0,1,0,0,0,0,0
42005,0,0,0,0,0,1,0,1
42006,0,0,0,0,0,1,0,1
42007,1,0,0,1,0,0,0,0
42008,1,0,0,0,1,0,0,0
42009,0,0,0,0,0,1,1,0
42010,0,0,0,0,0,1,0,1
42011,1,1,0,0,0,0,0,0
42012,0,0,0,0,0,1,1,0
42013,1,1,0,0,0,0,0,0
42014,1,0,0,0,1,0,0,0
42015,0,0,0,0,0,1,0,1
42016,1,0,0,1,0,0,0,0
42017,0,0,0,0,0,1,0,1
42018,1,1,0,0,0,0,0,0
42019,1,0,1,0,0,0,0,0
42020,1,1,0,0,0,0,0,0
42021,1,0,0,1,0,0,0,0
42022,1,0,0,0,1,0,0,0
42023,1,1,0,0,0,0,0,0
42024,1,1,0,0,0,0,0,0
42025,1,0,1,0,0,0,0,0
42026,0,0,0,0,0,1,0,1
42027,1,0,0,1,0,0,0,0
42028,1,0,0,0,1,0,0,0
42029,0,0,0,0,0,1,0,1
42030,1,0,1,0,0,0,0,0
42031,0,0,0,0,0,1,0,1
42032,0,0,0,0,0,1,1,0
42033,1,1,0,0,0,0,0,0
42034,1,0,0,1,0,0,0,0
42035,0,0,0,0,0,1,0,1
42036,1,1,0,0,0,0,0,0
42037,1,0,0,1,0,0,0,0
42038,0,0,0,0,0,1,0,1
42039,1,1,0,0,0,0,0,0
42040,0,0,0,0,0,1,0,1
42041,0,0,0,0,0,1,0,1
42042,1,1,0,0,0,0,0,0
42043,1,0,0,0,1,0,0,0
42044,0,0,0,0,0,1,0,1
42045,0,0,0,0,0,1,0,1
42046,1,0,0,1,0,0,0,0
42047,0,0,0,0,0,1,0,1
42048,1,1,0,0,0,0,0,0
42049,1,1,0,0,0,0,0,0
42050,1,0,0,0,1,0,0,0
42051,0,0,0,0,0,1,1,0
42052,0,0,0,0,0,1,0,1
42053,1,0,0,0,1,0,0,0
42054,1,0,0,0,1,0,0,0
42055,1,0,1,0,0,0,0,0
42056,1,1,0,0,0,0,0,0
42057,1,0,1,0,0,0,0,0
42058,0,0,0,0,0,1,0,1
42059,1,1,0,0,0,0,0,0
42060,1,1,0,0,0,0,0,0
42061,0,0,0,0,0,1,0,1
42062,1,0,0,0,1,0,0,0
42063,0,0,0,0,0,1,0,1
42064,1,1,0,0,0,0,0,0
42065,1,1,0,0,0,0,0,0
42066,1,1,0,0,0,0,0,0
42067,1,0,1,0,0,0,0,0
42068,0,0,0,0,0,1,0,1
42069,1,1,0,0,0,0,0,0
42070,1,1,0,0,0,0,0,0
42071,1,0,1,0,0,0,0,0
42072,1,0,1,0,0,0,0,0
42073,1,1,0,0,0,0,0,0
42074,1,1,0,0,0,0,0,0
42075,1,0,1,0,0,0,0,0
42076,1,1,0,0,0,0,0,0
42077,1,1,0,0,0,0,0,0
42078,1,1,0,0,0,0,0,0
42079,1,0,0,1,0,0,0,0
42080,1,0,1,0,0,0,0,0
42081,0,0,0,0,0,1,0,1
42082,1,1,0,0,0,0,0,0
42083,1,0,0,1,0,0,0,0
42084,1,0,0,0,1,0,0,0
42085,0,0,0,0,0,1,0,1
42086,0,0,0,0,0,1,0,1
42087,1,1,0,0,0,0,0,0
42088,1,1,0,0,0,0,0,0
42089,1,1,0,0,0,0,0,0
42090,0,0,0,0,0,1,0,1
42091,1,1,0,0,0,0,0,0
42092,1,0,1,0,0,0,0,0
42093,1,0,1,0,0,0,0,0
42094,1,1,0,0,0,0,0,0
42095,1,1,0,0,0,0,0,0
42096,1,0,0,0,1,0,0,0
42097,0,0,0,0,0,1,0,1
42098,0,0,0,0,0,1,0,1
42099,1,1,0,0,0,0,0,0
42100,0,0,0,0,0,1,0,1
42101,1,0,0,1,0,0,0,0
42102,1,1,0,0,0,0,0,0
42103,1,0,0,1,0,0,0,0
42104,1,1,0,0,0,0,0,0
42105,1,1,0,0,0,0,0,0
42106,1,1,0,0,0,0,0,0
42107,0,0,0,0,0,1,0,1
42108,1,1,0,0,0,0,0,0
42109,1,1,0,0,0,0,0,0
42110,1,0,0,1,0,0,0,0
42111,0,0,0,0,0,1,0,1
42112,1,1,0,0,0,0,0,0
42113,0,0,0,0,0,1,0,1
42114,1,0,0,1,0,0,0,0
42115,1,0,1,0,0,0,0,0
42116,1,0,0,0,1,0,0,0
42117,1,0,1,0,0,0,0,0
42118,1,0,0,1,0,0,0,0
42119,0,0,0,0,0,1,0,1
42120,1,0,0,0,1,0,0,0
42121,0,0,0,0,0,1,0,1
42122,1,1,0,0,0,0,0,0
42123,0,0,0,0,0,1,0,1
42124,1,0,1,0,0,0,0,0
42125,1,0,0,1,0,0,0,0
42126,1,0,0,0,1,0,0,0
42127,1,1,0,0,0,0,0,0
42128,0,0,0,0,0,1,1,0
42129,1,1,0,0,0,0,0,0
42130,1,1,0,0,0,0,0,0
42131,1,0,1,0,0,0,0,0
42132,1,0,1,0,0,0,0,0
42133,0,0,0,0,0,1,1,0
42134,1,1,0,0,0,0,0,0
42135,1,1,0,0,0,0,0,0
42136,0,0,0,0,0,1,0,1
42137,0,0,0,0,0,1,0,1
42138,1,0,0,1,0,0,0,0
42139,1,0,0,1,0,0,0,0
42140,1,0,0,0,1,0,0,0
42141,1,0,0,1,0,0,0,0
42142,0,0,0,0,0,1,0,1
42143,1,0,0,1,0,0,0,0
42144,1,1,0,0,0,0,0,0
42145,0,0,0,0,0,1,0,1
42146,1,1,0,0,0,0,0,0
42147,1,1,0,0,0,0,0,0
42148,0,0,0,0,0,1,0,1
42149,1,0,1,0,0,0,0,0
42150,1,0,0,1,0,0,0,0
42151,1,0,1,0,0,0,0,0
42152,0,0,0,0,0,1,0,1
42153,1,0,1,0,0,0,0,0
42154,1,1,0,0,0,0,0,0
42155,0,0,0,0,0,1,1,0
42156,0,0,0,0,0,1,0,1
42157,1,1,0,0,0,0,0,0
42158,0,0,0,0,0,1,1,0
42159,1,0,1,0,0,0,0,0
42160,1,0,0,0,1,0,0,0
42161,1,1,0,0,0,0,0,0
42162,1,1,0,0,0,0,0,0
42163,0,0,0,0,0,1,0,1
42164,1,1,0,0,0,0,0,0
42165,1,0,0,1,0,0,0,0
42166,0,0,0,0,0,1,0,1
42167,1,0,0,1,0,0,0,0
42168,0,0,0,0,0,1,1,0
42169,1,0,0,1,0,0,0,0
42170,1,0,0,0,1,0,0,0
42171,1,1,0,0,0,0,0,0
42172,0,0,0,0,0,1,0,1
42173,1,1,0,0,0,0,0,0
42174,1,0,1,0,0,0,0,0
42175,0,0,0,0,0,1,1,0
42176,1,0,0,0,1,0,0,0
42177,0,0,0,0,0,1,1,0
42178,0,0,0,0,0,1,0,1
42179,0,0,0,0,0,1,0,1
42180,1,1,0,0,0,0,0,0
42181,1,0,0,1,0,0,0,0
42182,1,1,0,0,0,0,0,0
42183,1,1,0,0,0,0,0,0
42184,0,0,0,0,0,1,0,1
42185,0,0,0,0,0,1,0,1
42186,0,0,0,0,0,1,0,1
42187,0,0,0,0,0,1,0,1
42188,1,1,0,0,0,0,0,0
42189,0,0,0,0,0,1,0,1
42190,1,1,0,0,0,0,0,0
42191,1,1,0,0,0,0,0,0
42192,1,1,0,0,0,0,0,0
42193,0,0,0,0,0,1,1,0
42194,1,0,0,0,1,0,0,0
42195,0,0,0,0,0,1,0,1
42196,0,0,0,0,0,1,0,1
42197,0,0,0,0,0,1,0,1
42198,1,0,0,0,1,0,0,0
42199,1,0,0,1,0,0,0,0
42200,0,0,0,0,0,1,0,1
42201,1,0,1,0,0,0,0,0
42202,0,0,0,0,0,1,0,1
42203,1,0,0,1,0,0,0,0
42204,1,0,1,0,0,0,0,0
42205,1,1,0,0,0,0,0,0
42206,0,0,0,0,0,1,1,0
42207,1,1,0,0,0,0,0,0
42208,0,0,0,0,0,1,1,0
42209,1,1,0,0,0,0,0,0
42210,1,1,0,0,0,0,0,0
42211,1,0,0,0,1,0,0,0
42212,1,0,1,0,0,0,0,0
42213,1,1,0,0,0,0,0,0
42214,1,0,0,0,1,0,0,0
42215,0,0,0,0,0,1,0,1
42216,0,0,0,0,0,1,0,1
42217,1,0,0,0,1,0,0,0
42218,1,0,1,0,0,0,0,0
42219,0,0,0,0,0,1,0,1
42220,1,0,1,0,0,0,0,0
42221,0,0,0,0,0,1,0,1
42222,1,0,0,0,1,0,0,0
42223,1,0,0,0,1,0,0,0
42224,1,1,0,0,0,0,0,0
42225,0,0,0,0,0,1,0,1
42226,1,1,0,0,0,0,0,0
42227,1,1,0,0,0,0,0,0
42228,1,0,0,1,0,0,0,0
42229,1,0,1,0,0,0,0,0
42230,0,0,0,0,0,1,1,0
42231,0,0,0,0,0,1,1,0
42232,1,1,0,0,0,0,0,0
42233,1,0,0,1,0,0,0,0
42234,1,1,0,0,0,0,0,0
42235,1,0,0,0,1,0,0,0
42236,1,0,0,1,0,0,0,0
42237,0,0,0,0,0,1,0,1
42238,0,0,0,0,0,1,0,1
42239,1,1,0,0,0,0,0,0
42240,0,0,0,0,0,1,1,0
42241,0,0,0,0,0,1,0,1
42242,1,0,0,0,1,0,0,0
42243,1,0,0,0,1,0,0,0
42244,1,1,0,0,0,0,0,0
42245,1,0,0,1,0,0,0,0
42246,1,0,0,0,1,0,0,0
42247,1,0,1,0,0,0,0,0
42248,1,0,1,0,0,0,0,0
42249,1,0,0,0,1,0,0,0
42250,1,0,1,0,0,0,0,0
42251,1,1,0,0,0,0,0,0
42252,1,0,0,0,1,0,0,0
42253,1,1,0,0,0,0,0,0
42254,1,0,0,1,0,0,0,0
42255,1,0,0,1,0,0,0,0
42256,1,0,1,0,0,0,0,0
42257,1,0,0,1,0,0,0,0
42258,0,0,0,0,0,1,0,1
42259,1,1,0,0,0,0,0,0
42260,1,0,0,1,0,0,0,0
42261,0,0,0,0,0,1,0,1
42262,1,1,0,0,0,0,0,0
42263,1,0,0,1,0,0,0,0
42264,0,0,0,0,0,1,0,1
42265,0,0,0,0,0,1,0,1
42266,1,1,0,0,0,0,0,0
42267,0,0,0,0,0,1,0,1
42268,1,0,0,0,1,0,0,0
42269,1,1,0,0,0,0,0,0
42270,1,1,0,0,0,0,0,0
42271,1,1,0,0,0,0,0,0
42272,0,0,0,0,0,1,0,1
42273,1,0,0,0,1,0,0,0
42274,0,0,0,0,0,1,1,0
42275,0,0,0,0,0,1,0,1
42276,1,1,0,0,0,0,0,0
42277,1,0,0,1,0,0,0,0
42278,0,0,0,0,0,1,0,1
42279,0,0,0,0,0,1,0,1
42280,0,0,0,0,0,1,1,0
42281,0,0,0,0,0,1,0,1
42282,0,0,0,0,0,1,0,1
42283,0,0,0,0,0,1,0,1
42284,0,0,0,0,0,1,0,1
42285,0,0,0,0,0,1,0,1
42286,1,0,0,0,1,0,0,0
42287,1,0,1,0,0,0,0,0
42288,1,1,0,0,0,0,0,0
42289,1,1,0,0,0,0,0,0
42290,1,0,0,0,1,0,0,0
42291,1,1,0,0,0,0,0,0
42292,1,0,0,0,1,0,0,0
42293,1,0,0,0,1,0,0,0
42294,0,0,0,0,0,1,1,0
42295,0,0,0,0,0,1,0,1
42296,1,1,0,0,0,0,0,0
42297,0,0,0,0,0,1,1,0
42298,1,1,0,0,0,0,0,0
42299,1,0,0,0,1,0,0,0
42300,1,1,0,0,0,0,0,0
42301,1,0,0,0,1,0,0,0
42302,1,1,0,0,0,0,0,0
42303,1,0,0,1,0,0,0,0
42304,1,0,0,0,1,0,0,0
42305,1,1,0,0,0,0,0,0
42306,1,0,1,0,0,0,0,0
42307,1,1,0,0,0,0,0,0
42308,1,1,0,0,0,0,0,0
42309,0,0,0,0,0,1,0,1
42310,0,0,0,0,0,1,1,0
42311,1,1,0,0,0,0,0,0
42312,1,1,0,0,0,0,0,0
42313,1,0,0,0,1,0,0,0
42314,1,1,0,0,0,0,0,0
42315,1,0,0,1,0,0,0,0
42316,1,1,0,0,0,0,0,0
42317,0,0,0,0,0,1,0,1
42318,1,0,0,1,0,0,0,0
42319,1,1,0,0,0,0,0,0
42320,1,1,0,0,0,0,0,0
42321,1,0,0,1,0,0,0,0
42322,0,0,0,0,0,1,0,1
42323,0,0,0,0,0,1,1,0
42324,1,0,1,0,0,0,0,0
42325,1,0,1,0,0,0,0,0
42326,0,0,0,0,0,1,0,1
42327,0,0,0,0,0,1,0,1
42328,1,1,0,0,0,0,0,0
42329,1,0,1,0,0,0,0,0
42330,0,0,0,0,0,1,0,1
42331,1,0,1,0,0,0,0,0
42332,0,0,0,0,0,1,0,1
42333,1,0,1,0,0,0,0,0
42334,0,0,0,0,0,1,0,1
42335,1,0,1,0,0,0,0,0
42336,0,0,0,0,0,1,0,1
42337,1,0,0,0,1,0,0,0
42338,1,0,0,1,0,0,0,0
42339,1,0,1,0,0,0,0,0
42340,0,0,0,0,0,1,0,1
42341,1,0,1,0,0,0,0,0
42342,1,1,0,0,0,0,0,0
42343,0,0,0,0,0,1,1,0
42344,0,0,0,0,0,1,0,1
42345,0,0,0,0,0,1,0,1
42346,1,1,0,0,0,0,0,0
42347,1,1,0,0,0,0,0,0
42348,0,0,0,0,0,1,0,1
42349,1,1,0,0,0,0,0,0
42350,1,0,1,0,0,0,0,0
42351,1,1,0,0,0,0,0,0
42352,1,0,0,0,1,0,0,0
42353,1,1,0,0,0,0,0,0
42354,1,1,0,0,0,0,0,0
42355,1,0,0,1,0,0,0,0
42356,0,0,0,0,0,1,1,0
42357,1,0,0,1,0,0,0,0
42358,1,0,1,0,0,0,0,0
42359,1,0,0,1,0,0,0,0
42360,0,0,0,0,0,1,0,1
42361,1,1,0,0,0,0,0,0
42362,1,0,0,1,0,0,0,0
42363,0,0,0,0,0,1,0,1
42364,1,0,0,1,0,0,0,0
42365,0,0,0,0,0,1,0,1
42366,1,0,1,0,0,0,0,0
42367,1,0,1,0,0,0,0,0
42368,1,1,0,0,0,0,0,0
42369,1,0,1,0,0,0,0,0
42370,0,0,0,0,0,1,0,1
42371,1,0,1,0,0,0,0,0
42372,0,0,0,0,0,1,0,1
42373,0,0,0,0,0,1,0,1
42374,1,1,0,0,0,0,0,0
42375,1,1,0,0,0,0,0,0
42376,1,0,0,0,1,0,0,0
42377,1,0,1,0,0,0,0,0
42378,1,1,0,0,0,0,0,0
42379,0,0,0,0,0,1,0,1
42380,1,1,0,0,0,0,0,0
42381,1,1,0,0,0,0,0,0
42382,0,0,0,0,0,1,1,0
42383,1,0,1,0,0,0,0,0
42384,0,0,0,0,0,1,0,1
42385,1,1,0,0,0,0,0,0
42386,0,0,0,0,0,1,0,1
42387,1,1,0,0,0,0,0,0
42388,1,1,0,0,0,0,0,0
42389,0,0,0,0,0,1,0,1
42390,1,1,0,0,0,0,0,0
42391,1,0,0,0,1,0,0,0
42392,1,1,0,0,0,0,0,0
42393,0,0,0,0,0,1,0,1
42394,1,1,0,0,0,0,0,0
42395,0,0,0,0,0,1,1,0
42396,1,1,0,0,0,0,0,0
42397,1,1,0,0,0,0,0,0
42398,1,0,0,1,0,0,0,0
42399,0,0,0,0,0,1,0,1
42400,1,1,0,0,0,0,0,0
42401,1,0,1,0,0,0,0,0
42402,1,0,0,1,0,0,0,0
42403,1,0,0,1,0,0,0,0
42404,1,0,0,0,1,0,0,0
42405,1,0,1,0,0,0,0,0
42406,1,1,0,0,0,0,0,0
42407,0,0,0,0,0,1,0,1
42408,1,0,0,0,1,0,0,0
42409,1,0,0,0,1,0,0,0
42410,0,0,0,0,0,1,0,1
42411,0,0,0,0,0,1,0,1
42412,0,0,0,0,0,1,1,0
42413,1,1,0,0,0,0,0,0
42414,1,0,0,1,0,0,0,0
42415,1,0,0,1,0,0,0,0
42416,0,0,0,0,0,1,1,0
42417,1,0,1,0,0,0,0,0
42418,1,1,0,0,0,0,0,0
42419,1,0,0,0,1,0,0,0
42420,1,0,0,1,0,0,0,0
42421,0,0,0,0,0,1,0,1
42422,0,0,0,0,0,1,0,1
42423,1,0,1,0,0,0,0,0
42424,1,0,0,1,0,0,0,0
42425,1,1,0,0,0,0,0,0
42426,1,1,0,0,0,0,0,0
42427,0,0,0,0,0,1,0,1
42428,1,1,0,0,0,0,0,0
42429,1,1,0,0,0,0,0,0
42430,1,1,0,0,0,0,0,0
42431,0,0,0,0,0,1,0,1
42432,0,0,0,0,0,1,0,1
42433,0,0,0,0,0,1,0,1
42434,1,0,1,0,0,0,0,0
42435,1,1,0,0,0,0,0,0
42436,1,1,0,0,0,0,0,0
42437,0,0,0,0,0,1,0,1
42438,0,0,0,0,0,1,0,1
42439,1,0,0,0,1,0,0,0
42440,0,0,0,0,0,1,0,1
42441,1,1,0,0,0,0,0,0
42442,0,0,0,0,0,1,0,1
42443,0,0,0,0,0,1,0,1
42444,0,0,0,0,0,1,0,1
42445,1,1,0,0,0,0,0,0
42446,1,1,0,0,0,0,0,0
42447,1,0,1,0,0,0,0,0
42448,0,0,0,0,0,1,0,1
42449,0,0,0,0,0,1,1,0
42450,1,1,0,0,0,0,0,0
42451,0,0,0,0,0,1,0,1
42452,0,0,0,0,0,1,1,0
42453,1,0,0,0,1,0,0,0
42454,1,1,0,0,0,0,0,0
