Index,Clothes,Tops,Bottoms,Dresses,Outers,Goods,Accessories,Shoes,Summer,Winter,Mild Seasons
36466,0,0,0,0,0,1,0,1,0,0,1
36467,0,0,0,0,0,1,0,1,0,1,0
36468,1,0,0,1,0,0,0,0,1,0,0
36469,1,0,0,0,1,0,0,0,0,1,0
36470,1,1,0,0,0,0,0,0,1,0,0
36471,0,0,0,0,0,1,1,0,0,0,0
36472,1,1,0,0,0,0,0,0,0,0,1
36473,1,0,0,0,1,0,0,0,0,1,0
36474,1,0,0,0,1,0,0,0,0,1,0
36475,1,0,0,1,0,0,0,0,1,0,0
36476,1,1,0,0,0,0,0,0,0,1,0
36477,0,0,0,0,0,1,0,1,0,1,0
36478,0,0,0,0,0,1,0,1,1,0,0
36479,1,1,0,0,0,0,0,0,0,1,0
36480,0,0,0,0,0,1,0,1,0,0,1
36481,0,0,0,0,0,1,0,1,0,0,1
36482,0,0,0,0,0,1,1,0,0,0,0
36483,1,1,0,0,0,0,0,0,0,1,0
36484,1,1,0,0,0,0,0,0,0,1,0
36485,0,0,0,0,0,1,0,1,0,1,0
36486,0,0,0,0,0,1,0,1,1,0,0
36487,0,0,0,0,0,1,1,0,0,0,0
36488,0,0,0,0,0,1,0,1,1,0,0
36489,0,0,0,0,0,1,0,1,0,0,1
36490,1,1,0,0,0,0,0,0,1,0,0
36491,0,0,0,0,0,1,0,1,0,0,1
36492,1,0,0,0,1,0,0,0,0,1,0
36493,1,1,0,0,0,0,0,0,0,1,0
36494,1,0,1,0,0,0,0,0,0,0,1
36495,1,0,0,0,1,0,0,0,0,1,0
36496,0,0,0,0,0,1,0,1,0,1,0
36497,1,1,0,0,0,0,0,0,1,0,0
36498,0,0,0,0,0,1,0,1,0,0,1
36499,1,0,0,0,1,0,0,0,0,1,0
36500,0,0,0,0,0,1,0,1,0,1,0
36501,1,1,0,0,0,0,0,0,0,0,1
36502,0,0,0,0,0,1,0,1,0,0,1
36503,1,1,0,0,0,0,0,0,0,0,1
36504,1,1,0,0,0,0,0,0,1,0,0
36505,1,0,0,1,0,0,0,0,1,0,0
36506,0,0,0,0,0,1,0,1,0,0,1
36507,0,0,0,0,0,1,0,1,1,0,0
36508,0,0,0,0,0,1,0,1,0,1,0
36509,0,0,0,0,0,1,0,1,1,0,0
36510,1,1,0,0,0,0,0,0,0,0,1
36511,1,1,0,0,0,0,0,0,1,0,0
36512,1,1,0,0,0,0,0,0,0,1,0
36513,0,0,0,0,0,1,0,1,0,0,1
36514,0,0,0,0,0,1,1,0,0,0,0
36515,0,0,0,0,0,1,0,1,0,1,0
36516,1,1,0,0,0,0,0,0,0,0,1
36517,0,0,0,0,0,1,0,1,0,1,0
36518,1,0,0,1,0,0,0,0,1,0,0
36519,0,0,0,0,0,1,0,1,0,1,0
36520,1,1,0,0,0,0,0,0,1,0,0
36521,1,1,0,0,0,0,0,0,0,1,0
36522,1,1,0,0,0,0,0,0,1,0,0
36523,1,0,0,0,1,0,0,0,0,1,0
36524,0,0,0,0,0,1,0,1,0,0,1
36525,1,1,0,0,0,0,0,0,0,1,0
36526,1,1,0,0,0,0,0,0,0,0,1
36527,1,1,0,0,0,0,0,0,0,0,1
36528,1,1,0,0,0,0,0,0,0,0,1
36529,0,0,0,0,0,1,1,0,0,0,0
36530,1,1,0,0,0,0,0,0,0,1,0
36531,1,0,0,0,1,0,0,0,0,1,0
36532,0,0,0,0,0,1,1,0,0,0,0
36533,1,0,0,0,1,0,0,0,0,1,0
36534,1,1,0,0,0,0,0,0,1,0,0
36535,1,1,0,0,0,0,0,0,0,0,1
36536,1,1,0,0,0,0,0,0,1,0,0
36537,1,1,0,0,0,0,0,0,1,0,0
36538,1,0,0,0,1,0,0,0,0,1,0
36539,1,0,0,1,0,0,0,0,1,0,0
36540,1,0,0,0,1,0,0,0,0,1,0
36541,0,0,0,0,0,1,0,1,0,1,0
36542,1,1,0,0,0,0,0,0,1,0,0
36543,0,0,0,0,0,1,0,1,0,0,1
36544,0,0,0,0,0,1,0,1,1,0,0
36545,1,1,0,0,0,0,0,0,0,0,1
36546,1,1,0,0,0,0,0,0,1,0,0
36547,1,1,0,0,0,0,0,0,0,0,1
36548,0,0,0,0,0,1,0,1,0,0,1
36549,0,0,0,0,0,1,1,0,0,0,0
36550,0,0,0,0,0,1,0,1,1,0,0
36551,1,0,1,0,0,0,0,0,0,0,1
36552,0,0,0,0,0,1,1,0,0,0,0
36553,0,0,0,0,0,1,0,1,0,1,0
36554,1,1,0,0,0,0,0,0,1,0,0
36555,0,0,0,0,0,1,0,1,1,0,0
36556,0,0,0,0,0,1,0,1,1,0,0
36557,1,1,0,0,0,0,0,0,0,0,1
36558,1,1,0,0,0,0,0,0,1,0,0
36559,1,1,0,0,0,0,0,0,0,0,1
36560,1,1,0,0,0,0,0,0,0,1,0
36561,1,0,0,1,0,0,0,0,1,0,0
36562,0,0,0,0,0,1,0,1,0,1,0
36563,0,0,0,0,0,1,0,1,0,0,1
36564,1,1,0,0,0,0,0,0,0,0,1
36565,0,0,0,0,0,1,0,1,0,0,1
36566,1,0,0,1,0,0,0,0,1,0,0
36567,1,0,1,0,0,0,0,0,0,0,1
36568,1,0,1,0,0,0,0,0,0,0,1
36569,0,0,0,0,0,1,0,1,0,0,1
36570,0,0,0,0,0,1,0,1,0,1,0
36571,1,1,0,0,0,0,0,0,0,0,1
36572,1,0,1,0,0,0,0,0,0,0,1
36573,1,1,0,0,0,0,0,0,1,0,0
36574,1,0,0,0,1,0,0,0,0,1,0
36575,0,0,0,0,0,1,0,1,0,1,0
36576,1,0,1,0,0,0,0,0,0,0,1
36577,1,1,0,0,0,0,0,0,0,1,0
36578,0,0,0,0,0,1,0,1,0,1,0
36579,0,0,0,0,0,1,0,1,0,0,1
36580,0,0,0,0,0,1,1,0,0,0,0
36581,0,0,0,0,0,1,0,1,1,0,0
36582,1,0,1,0,0,0,0,0,0,0,1
36583,0,0,0,0,0,1,0,1,0,1,0
36584,0,0,0,0,0,1,0,1,1,0,0
36585,0,0,0,0,0,1,0,1,0,1,0
36586,0,0,0,0,0,1,0,1,0,0,1
36587,0,0,0,0,0,1,1,0,0,0,0
36588,1,0,1,0,0,0,0,0,0,0,1
36589,1,1,0,0,0,0,0,0,0,0,1
36590,1,1,0,0,0,0,0,0,0,0,1
36591,1,0,1,0,0,0,0,0,0,0,1
36592,1,0,0,0,1,0,0,0,0,1,0
36593,0,0,0,0,0,1,1,0,0,0,0
36594,0,0,0,0,0,1,0,1,0,0,1
36595,0,0,0,0,0,1,0,1,1,0,0
36596,0,0,0,0,0,1,0,1,0,0,1
36597,1,1,0,0,0,0,0,0,1,0,0
36598,1,0,0,1,0,0,0,0,1,0,0
36599,1,0,0,0,1,0,0,0,0,1,0
36600,0,0,0,0,0,1,0,1,0,1,0
36601,1,0,1,0,0,0,0,0,0,0,1
36602,1,0,0,0,1,0,0,0,0,1,0
36603,0,0,0,0,0,1,1,0,0,0,0
36604,1,1,0,0,0,0,0,0,0,0,1
36605,0,0,0,0,0,1,0,1,1,0,0
36606,0,0,0,0,0,1,0,1,0,0,1
36607,1,1,0,0,0,0,0,0,0,1,0
36608,1,1,0,0,0,0,0,0,0,1,0
36609,1,1,0,0,0,0,0,0,0,0,1
36610,1,1,0,0,0,0,0,0,0,1,0
36611,0,0,0,0,0,1,0,1,0,1,0
36612,1,0,0,0,1,0,0,0,0,1,0
36613,1,0,1,0,0,0,0,0,0,0,1
36614,0,0,0,0,0,1,0,1,0,0,1
36615,1,1,0,0,0,0,0,0,1,0,0
36616,1,0,0,1,0,0,0,0,1,0,0
36617,1,0,0,1,0,0,0,0,1,0,0
36618,1,0,0,0,1,0,0,0,0,1,0
36619,1,0,1,0,0,0,0,0,0,0,1
36620,1,0,0,1,0,0,0,0,1,0,0
36621,1,1,0,0,0,0,0,0,0,1,0
36622,1,1,0,0,0,0,0,0,0,1,0
36623,1,0,0,0,1,0,0,0,0,1,0
36624,1,1,0,0,0,0,0,0,1,0,0
36625,1,1,0,0,0,0,0,0,0,0,1
36626,0,0,0,0,0,1,0,1,1,0,0
36627,0,0,0,0,0,1,0,1,0,0,1
36628,0,0,0,0,0,1,0,1,1,0,0
36629,0,0,0,0,0,1,1,0,0,0,0
36630,1,0,1,0,0,0,0,0,0,0,1
36631,1,0,1,0,0,0,0,0,0,0,1
36632,1,0,0,0,1,0,0,0,0,1,0
36633,1,1,0,0,0,0,0,0,1,0,0
36634,1,0,0,0,1,0,0,0,0,1,0
36635,0,0,0,0,0,1,0,1,1,0,0
36636,1,0,0,1,0,0,0,0,1,0,0
36637,1,0,1,0,0,0,0,0,0,0,1
36638,1,1,0,0,0,0,0,0,1,0,0
36639,1,0,1,0,0,0,0,0,0,0,1
36640,1,1,0,0,0,0,0,0,0,1,0
36641,0,0,0,0,0,1,0,1,0,0,1
36642,1,1,0,0,0,0,0,0,0,0,1
36643,1,0,1,0,0,0,0,0,0,0,1
36644,1,1,0,0,0,0,0,0,1,0,0
36645,1,1,0,0,0,0,0,0,0,0,1
36646,1,0,0,1,0,0,0,0,1,0,0
36647,0,0,0,0,0,1,1,0,0,0,0
36648,1,1,0,0,0,0,0,0,1,0,0
36649,1,0,0,0,1,0,0,0,0,1,0
36650,1,1,0,0,0,0,0,0,0,0,1
36651,0,0,0,0,0,1,0,1,1,0,0
36652,0,0,0,0,0,1,0,1,0,1,0
36653,0,0,0,0,0,1,0,1,1,0,0
36654,1,1,0,0,0,0,0,0,0,1,0
36655,0,0,0,0,0,1,1,0,0,0,0
36656,1,1,0,0,0,0,0,0,0,1,0
36657,0,0,0,0,0,1,1,0,0,0,0
36658,1,1,0,0,0,0,0,0,0,0,1
36659,0,0,0,0,0,1,0,1,1,0,0
36660,1,1,0,0,0,0,0,0,0,0,1
36661,0,0,0,0,0,1,0,1,0,0,1
36662,1,1,0,0,0,0,0,0,1,0,0
36663,1,0,0,0,1,0,0,0,0,1,0
36664,1,0,0,1,0,0,0,0,1,0,0
36665,1,1,0,0,0,0,0,0,0,1,0
36666,0,0,0,0,0,1,0,1,1,0,0
36667,1,1,0,0,0,0,0,0,0,0,1
36668,1,0,0,1,0,0,0,0,1,0,0
36669,1,1,0,0,0,0,0,0,0,1,0
36670,1,0,0,0,1,0,0,0,0,1,0
36671,1,1,0,0,0,0,0,0,1,0,0
36672,1,0,0,1,0,0,0,0,1,0,0
36673,1,0,1,0,0,0,0,0,0,0,1
36674,1,1,0,0,0,0,0,0,0,1,0
36675,0,0,0,0,0,1,0,1,0,0,1
36676,1,1,0,0,0,0,0,0,1,0,0
36677,0,0,0,0,0,1,0,1,0,1,0
36678,0,0,0,0,0,1,0,1,0,0,1
36679,1,1,0,0,0,0,0,0,0,0,1
36680,1,0,0,1,0,0,0,0,1,0,0
36681,1,0,0,0,1,0,0,0,0,1,0
36682,0,0,0,0,0,1,0,1,1,0,0
36683,1,1,0,0,0,0,0,0,0,1,0
36684,1,1,0,0,0,0,0,0,0,0,1
36685,1,0,0,1,0,0,0,0,1,0,0
36686,0,0,0,0,0,1,0,1,0,1,0
36687,0,0,0,0,0,1,0,1,1,0,0
36688,1,1,0,0,0,0,0,0,0,1,0
36689,0,0,0,0,0,1,0,1,0,1,0
36690,0,0,0,0,0,1,1,0,0,0,0
36691,1,1,0,0,0,0,0,0,1,0,0
36692,0,0,0,0,0,1,1,0,0,0,0
36693,1,1,0,0,0,0,0,0,1,0,0
36694,1,0,0,1,0,0,0,0,1,0,0
36695,0,0,0,0,0,1,0,1,0,0,1
36696,0,0,0,0,0,1,1,0,0,0,0
36697,1,0,0,0,1,0,0,0,0,1,0
36698,0,0,0,0,0,1,0,1,0,1,0
36699,1,0,0,1,0,0,0,0,1,0,0
36700,0,0,0,0,0,1,0,1,0,1,0
36701,0,0,0,0,0,1,1,0,0,0,0
36702,0,0,0,0,0,1,0,1,0,0,1
36703,1,1,0,0,0,0,0,0,0,1,0
36704,1,0,1,0,0,0,0,0,0,0,1
36705,0,0,0,0,0,1,0,1,1,0,0
36706,1,1,0,0,0,0,0,0,1,0,0
36707,0,0,0,0,0,1,0,1,0,0,1
36708,0,0,0,0,0,1,1,0,0,0,0
36709,1,1,0,0,0,0,0,0,0,0,1
36710,0,0,0,0,0,1,0,1,0,0,1
36711,1,0,0,1,0,0,0,0,1,0,0
36712,0,0,0,0,0,1,1,0,0,0,0
36713,0,0,0,0,0,1,0,1,0,1,0
36714,0,0,0,0,0,1,0,1,0,1,0
36715,1,0,0,1,0,0,0,0,1,0,0
36716,0,0,0,0,0,1,0,1,0,1,0
36717,1,0,0,0,1,0,0,0,0,1,0
36718,0,0,0,0,0,1,0,1,1,0,0
36719,0,0,0,0,0,1,0,1,0,0,1
36720,1,0,1,0,0,0,0,0,0,0,1
36721,0,0,0,0,0,1,0,1,1,0,0
36722,1,1,0,0,0,0,0,0,0,0,1
36723,1,1,0,0,0,0,0,0,0,1,0
36724,0,0,0,0,0,1,0,1,0,1,0
36725,1,1,0,0,0,0,0,0,1,0,0
36726,0,0,0,0,0,1,0,1,1,0,0
36727,0,0,0,0,0,1,0,1,0,1,0
36728,1,1,0,0,0,0,0,0,0,1,0
36729,1,1,0,0,0,0,0,0,1,0,0
36730,1,1,0,0,0,0,0,0,1,0,0
36731,1,1,0,0,0,0,0,0,0,0,1
36732,1,1,0,0,0,0,0,0,0,1,0
36733,1,1,0,0,0,0,0,0,1,0,0
36734,0,0,0,0,0,1,0,1,0,0,1
36735,0,0,0,0,0,1,0,1,0,1,0
36736,1,0,0,0,1,0,0,0,0,1,0
36737,1,0,1,0,0,0,0,0,0,0,1
36738,0,0,0,0,0,1,0,1,0,0,1
36739,1,0,1,0,0,0,0,0,0,0,1
36740,1,1,0,0,0,0,0,0,0,0,1
36741,1,0,0,1,0,0,0,0,1,0,0
36742,1,0,0,1,0,0,0,0,1,0,0
36743,1,0,0,1,0,0,0,0,1,0,0
36744,1,0,0,1,0,0,0,0,1,0,0
36745,0,0,0,0,0,1,1,0,0,0,0
36746,1,0,0,0,1,0,0,0,0,1,0
36747,1,0,0,1,0,0,0,0,1,0,0
36748,1,1,0,0,0,0,0,0,0,1,0
36749,1,1,0,0,0,0,0,0,1,0,0
36750,0,0,0,0,0,1,0,1,1,0,0
36751,0,0,0,0,0,1,0,1,0,0,1
36752,1,0,0,0,1,0,0,0,0,1,0
36753,0,0,0,0,0,1,0,1,0,0,1
36754,0,0,0,0,0,1,0,1,1,0,0
36755,0,0,0,0,0,1,1,0,0,0,0
36756,1,0,0,0,1,0,0,0,0,1,0
36757,1,0,1,0,0,0,0,0,0,0,1
36758,1,1,0,0,0,0,0,0,0,0,1
36759,1,0,0,1,0,0,0,0,1,0,0
36760,0,0,0,0,0,1,0,1,1,0,0
36761,0,0,0,0,0,1,0,1,1,0,0
36762,1,0,1,0,0,0,0,0,0,0,1
36763,1,0,1,0,0,0,0,0,0,0,1
36764,0,0,0,0,0,1,1,0,0,0,0
36765,1,1,0,0,0,0,0,0,0,1,0
36766,1,0,0,0,1,0,0,0,0,1,0
36767,1,0,0,0,1,0,0,0,0,1,0
36768,0,0,0,0,0,1,0,1,0,0,1
36769,1,1,0,0,0,0,0,0,0,0,1
36770,1,1,0,0,0,0,0,0,0,0,1
36771,1,1,0,0,0,0,0,0,1,0,0
36772,1,1,0,0,0,0,0,0,0,0,1
36773,1,0,0,1,0,0,0,0,1,0,0
36774,1,0,1,0,0,0,0,0,0,0,1
36775,1,1,0,0,0,0,0,0,0,1,0
36776,0,0,0,0,0,1,0,1,0,1,0
36777,0,0,0,0,0,1,0,1,1,0,0
36778,1,1,0,0,0,0,0,0,0,0,1
36779,1,0,1,0,0,0,0,0,0,0,1
36780,1,0,0,0,1,0,0,0,0,1,0
36781,0,0,0,0,0,1,0,1,1,0,0
36782,1,1,0,0,0,0,0,0,1,0,0
36783,0,0,0,0,0,1,0,1,0,0,1
36784,1,0,0,1,0,0,0,0,1,0,0
36785,0,0,0,0,0,1,1,0,0,0,0
36786,1,1,0,0,0,0,0,0,0,0,1
36787,1,0,0,0,1,0,0,0,0,1,0
36788,1,1,0,0,0,0,0,0,1,0,0
36789,1,1,0,0,0,0,0,0,0,1,0
36790,0,0,0,0,0,1,0,1,1,0,0
36791,1,1,0,0,0,0,0,0,1,0,0
36792,1,0,1,0,0,0,0,0,0,0,1
36793,1,1,0,0,0,0,0,0,1,0,0
36794,1,0,0,1,0,0,0,0,1,0,0
36795,0,0,0,0,0,1,0,1,1,0,0
36796,0,0,0,0,0,1,1,0,0,0,0
36797,1,1,0,0,0,0,0,0,1,0,0
36798,1,0,0,1,0,0,0,0,1,0,0
36799,1,1,0,0,0,0,0,0,0,1,0
36800,1,1,0,0,0,0,0,0,0,0,1
36801,0,0,0,0,0,1,0,1,1,0,0
36802,1,1,0,0,0,0,0,0,1,0,0
36803,0,0,0,0,0,1,0,1,0,1,0
36804,1,1,0,0,0,0,0,0,0,0,1
36805,1,1,0,0,0,0,0,0,0,1,0
36806,1,0,0,0,1,0,0,0,0,1,0
36807,0,0,0,0,0,1,1,0,0,0,0
36808,1,1,0,0,0,0,0,0,1,0,0
36809,0,0,0,0,0,1,0,1,1,0,0
36810,1,1,0,0,0,0,0,0,0,0,1
36811,1,1,0,0,0,0,0,0,1,0,0
36812,1,1,0,0,0,0,0,0,0,0,1
36813,1,0,1,0,0,0,0,0,0,0,1
36814,1,1,0,0,0,0,0,0,1,0,0
36815,0,0,0,0,0,1,1,0,0,0,0
36816,0,0,0,0,0,1,0,1,0,0,1
36817,1,1,0,0,0,0,0,0,0,1,0
36818,0,0,0,0,0,1,1,0,0,0,0
36819,1,0,0,0,1,0,0,0,0,1,0
36820,0,0,0,0,0,1,1,0,0,0,0
36821,0,0,0,0,0,1,0,1,0,1,0
36822,1,1,0,0,0,0,0,0,0,0,1
36823,1,1,0,0,0,0,0,0,1,0,0
36824,0,0,0,0,0,1,0,1,1,0,0
36825,1,1,0,0,0,0,0,0,0,0,1
36826,1,1,0,0,0,0,0,0,0,1,0
36827,1,1,0,0,0,0,0,0,0,0,1
36828,1,0,0,1,0,0,0,0,1,0,0
36829,0,0,0,0,0,1,1,0,0,0,0
36830,1,1,0,0,0,0,0,0,1,0,0
36831,1,1,0,0,0,0,0,0,0,0,1
36832,1,0,1,0,0,0,0,0,0,0,1
36833,0,0,0,0,0,1,0,1,0,0,1
36834,0,0,0,0,0,1,0,1,1,0,0
36835,1,1,0,0,0,0,0,0,0,0,1
36836,0,0,0,0,0,1,0,1,0,1,0
36837,0,0,0,0,0,1,0,1,1,0,0
36838,0,0,0,0,0,1,1,0,0,0,0
36839,1,0,1,0,0,0,0,0,0,0,1
36840,1,0,1,0,0,0,0,0,0,0,1
36841,0,0,0,0,0,1,0,1,0,1,0
36842,1,1,0,0,0,0,0,0,0,1,0
36843,0,0,0,0,0,1,0,1,1,0,0
36844,1,0,1,0,0,0,0,0,0,0,1
36845,1,1,0,0,0,0,0,0,0,1,0
36846,1,1,0,0,0,0,0,0,0,1,0
36847,1,1,0,0,0,0,0,0,0,0,1
36848,1,0,0,1,0,0,0,0,1,0,0
36849,1,1,0,0,0,0,0,0,0,0,1
36850,0,0,0,0,0,1,1,0,0,0,0
36851,1,1,0,0,0,0,0,0,0,1,0
36852,1,0,0,0,1,0,0,0,0,1,0
36853,1,1,0,0,0,0,0,0,0,0,1
36854,0,0,0,0,0,1,1,0,0,0,0
36855,1,0,0,0,1,0,0,0,0,1,0
36856,1,0,1,0,0,0,0,0,0,0,1
36857,1,1,0,0,0,0,0,0,0,1,0
36858,0,0,0,0,0,1,0,1,0,1,0
36859,0,0,0,0,0,1,1,0,0,0,0
36860,0,0,0,0,0,1,1,0,0,0,0
36861,0,0,0,0,0,1,0,1,1,0,0
36862,1,1,0,0,0,0,0,0,0,0,1
36863,0,0,0,0,0,1,0,1,0,1,0
36864,1,1,0,0,0,0,0,0,0,1,0
36865,1,0,1,0,0,0,0,0,0,0,1
36866,1,1,0,0,0,0,0,0,0,0,1
36867,0,0,0,0,0,1,0,1,1,0,0
36868,0,0,0,0,0,1,1,0,0,0,0
36869,0,0,0,0,0,1,0,1,0,1,0
36870,1,0,1,0,0,0,0,0,0,0,1
36871,1,0,0,0,1,0,0,0,0,1,0
36872,1,1,0,0,0,0,0,0,0,0,1
36873,0,0,0,0,0,1,0,1,1,0,0
36874,0,0,0,0,0,1,0,1,1,0,0
36875,0,0,0,0,0,1,1,0,0,0,0
36876,0,0,0,0,0,1,0,1,0,1,0
36877,0,0,0,0,0,1,1,0,0,0,0
36878,0,0,0,0,0,1,0,1,0,0,1
36879,1,0,1,0,0,0,0,0,0,0,1
36880,1,1,0,0,0,0,0,0,1,0,0
36881,0,0,0,0,0,1,0,1,0,1,0
36882,1,0,0,0,1,0,0,0,0,1,0
36883,1,1,0,0,0,0,0,0,0,1,0
36884,0,0,0,0,0,1,0,1,0,1,0
36885,1,0,1,0,0,0,0,0,0,0,1
36886,1,0,1,0,0,0,0,0,0,0,1
36887,0,0,0,0,0,1,0,1,0,1,0
36888,1,0,1,0,0,0,0,0,0,0,1
36889,0,0,0,0,0,1,0,1,0,0,1
36890,1,0,0,1,0,0,0,0,1,0,0
36891,0,0,0,0,0,1,0,1,0,1,0
36892,0,0,0,0,0,1,0,1,1,0,0
36893,1,0,0,1,0,0,0,0,1,0,0
36894,0,0,0,0,0,1,0,1,0,0,1
36895,1,1,0,0,0,0,0,0,1,0,0
36896,1,0,0,1,0,0,0,0,1,0,0
36897,1,1,0,0,0,0,0,0,0,0,1
36898,1,0,1,0,0,0,0,0,0,0,1
36899,0,0,0,0,0,1,1,0,0,0,0
36900,0,0,0,0,0,1,0,1,0,0,1
36901,1,1,0,0,0,0,0,0,0,0,1
36902,0,0,0,0,0,1,0,1,0,0,1
36903,0,0,0,0,0,1,0,1,0,0,1
36904,1,0,0,0,1,0,0,0,0,1,0
36905,0,0,0,0,0,1,0,1,0,1,0
36906,1,1,0,0,0,0,0,0,0,0,1
36907,1,1,0,0,0,0,0,0,0,1,0
36908,1,0,1,0,0,0,0,0,0,0,1
36909,0,0,0,0,0,1,0,1,1,0,0
36910,1,0,0,1,0,0,0,0,1,0,0
36911,0,0,0,0,0,1,0,1,1,0,0
36912,1,0,0,0,1,0,0,0,0,1,0
36913,0,0,0,0,0,1,0,1,0,0,1
36914,0,0,0,0,0,1,1,0,0,0,0
36915,1,1,0,0,0,0,0,0,0,1,0
36916,0,0,0,0,0,1,1,0,0,0,0
36917,0,0,0,0,0,1,0,1,0,1,0
36918,0,0,0,0,0,1,0,1,0,0,1
36919,0,0,0,0,0,1,0,1,1,0,0
36920,0,0,0,0,0,1,0,1,1,0,0
36921,1,1,0,0,0,0,0,0,0,0,1
36922,1,0,1,0,0,0,0,0,0,0,1
36923,0,0,0,0,0,1,0,1,0,1,0
36924,1,1,0,0,0,0,0,0,0,1,0
36925,1,1,0,0,0,0,0,0,0,1,0
36926,1,0,0,0,1,0,0,0,0,1,0
36927,0,0,0,0,0,1,1,0,0,0,0
36928,0,0,0,0,0,1,0,1,1,0,0
36929,1,1,0,0,0,0,0,0,1,0,0
36930,1,0,0,0,1,0,0,0,0,1,0
36931,1,1,0,0,0,0,0,0,0,0,1
36932,1,0,0,1,0,0,0,0,1,0,0
36933,1,0,1,0,0,0,0,0,0,0,1
36934,0,0,0,0,0,1,0,1,0,1,0
36935,0,0,0,0,0,1,0,1,0,0,1
36936,1,1,0,0,0,0,0,0,0,0,1
36937,1,1,0,0,0,0,0,0,0,1,0
36938,1,0,0,0,1,0,0,0,0,1,0
36939,0,0,0,0,0,1,0,1,0,0,1
36940,0,0,0,0,0,1,1,0,0,0,0
36941,1,1,0,0,0,0,0,0,1,0,0
36942,0,0,0,0,0,1,0,1,0,0,1
36943,1,1,0,0,0,0,0,0,0,0,1
36944,1,1,0,0,0,0,0,0,1,0,0
36945,0,0,0,0,0,1,0,1,1,0,0
36946,0,0,0,0,0,1,0,1,0,0,1
36947,0,0,0,0,0,1,1,0,0,0,0
36948,0,0,0,0,0,1,0,1,1,0,0
36949,1,1,0,0,0,0,0,0,1,0,0
36950,1,1,0,0,0,0,0,0,0,1,0
36951,1,0,0,0,1,0,0,0,0,1,0
36952,1,0,1,0,0,0,0,0,0,0,1
36953,1,1,0,0,0,0,0,0,1,0,0
36954,1,0,0,1,0,0,0,0,1,0,0
36955,1,0,0,1,0,0,0,0,1,0,0
36956,1,1,0,0,0,0,0,0,1,0,0
36957,1,1,0,0,0,0,0,0,0,0,1
36958,1,0,0,1,0,0,0,0,1,0,0
36959,1,0,1,0,0,0,0,0,0,0,1
36960,1,0,0,1,0,0,0,0,1,0,0
36961,1,1,0,0,0,0,0,0,1,0,0
36962,0,0,0,0,0,1,0,1,1,0,0
36963,0,0,0,0,0,1,0,1,0,0,1
36964,0,0,0,0,0,1,1,0,0,0,0
36965,1,0,0,0,1,0,0,0,0,1,0
36966,1,0,0,1,0,0,0,0,1,0,0
36967,0,0,0,0,0,1,0,1,1,0,0
36968,0,0,0,0,0,1,0,1,0,1,0
36969,1,1,0,0,0,0,0,0,1,0,0
36970,1,1,0,0,0,0,0,0,0,0,1
36971,1,0,0,1,0,0,0,0,1,0,0
36972,1,1,0,0,0,0,0,0,0,0,1
36973,0,0,0,0,0,1,1,0,0,0,0
36974,1,0,1,0,0,0,0,0,0,0,1
36975,1,1,0,0,0,0,0,0,0,1,0
36976,0,0,0,0,0,1,1,0,0,0,0
36977,0,0,0,0,0,1,1,0,0,0,0
36978,1,1,0,0,0,0,0,0,1,0,0
36979,1,1,0,0,0,0,0,0,0,0,1
36980,1,1,0,0,0,0,0,0,0,1,0
36981,0,0,0,0,0,1,1,0,0,0,0
36982,1,1,0,0,0,0,0,0,0,1,0
36983,1,1,0,0,0,0,0,0,0,1,0
36984,0,0,0,0,0,1,0,1,1,0,0
36985,0,0,0,0,0,1,0,1,1,0,0
36986,1,0,1,0,0,0,0,0,0,0,1
36987,1,0,0,1,0,0,0,0,1,0,0
36988,1,0,1,0,0,0,0,0,0,0,1
36989,0,0,0,0,0,1,0,1,0,1,0
36990,0,0,0,0,0,1,0,1,1,0,0
36991,1,1,0,0,0,0,0,0,1,0,0
36992,1,1,0,0,0,0,0,0,0,0,1
36993,1,1,0,0,0,0,0,0,0,0,1
36994,1,0,0,0,1,0,0,0,0,1,0
36995,1,0,0,0,1,0,0,0,0,1,0
36996,0,0,0,0,0,1,1,0,0,0,0
36997,0,0,0,0,0,1,1,0,0,0,0
36998,1,0,1,0,0,0,0,0,0,0,1
36999,1,0,0,1,0,0,0,0,1,0,0
37000,1,0,0,1,0,0,0,0,1,0,0
37001,1,1,0,0,0,0,0,0,1,0,0
37002,0,0,0,0,0,1,0,1,1,0,0
37003,1,0,1,0,0,0,0,0,0,0,1
37004,0,0,0,0,0,1,0,1,0,1,0
37005,0,0,0,0,0,1,0,1,0,1,0
37006,1,1,0,0,0,0,0,0,0,1,0
37007,1,1,0,0,0,0,0,0,0,1,0
37008,1,1,0,0,0,0,0,0,1,0,0
37009,0,0,0,0,0,1,0,1,0,1,0
37010,0,0,0,0,0,1,0,1,0,0,1
37011,0,0,0,0,0,1,1,0,0,0,0
37012,1,1,0,0,0,0,0,0,0,1,0
37013,1,1,0,0,0,0,0,0,0,1,0
37014,1,0,0,1,0,0,0,0,1,0,0
37015,1,1,0,0,0,0,0,0,1,0,0
37016,1,0,0,1,0,0,0,0,1,0,0
37017,1,1,0,0,0,0,0,0,0,1,0
37018,0,0,0,0,0,1,0,1,1,0,0
37019,0,0,0,0,0,1,0,1,0,0,1
37020,1,1,0,0,0,0,0,0,0,1,0
37021,0,0,0,0,0,1,0,1,0,0,1
37022,1,0,1,0,0,0,0,0,0,0,1
